Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2239,202239,26.0,0,1,6.0,3,1,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17007.0
2756,202756,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0
967,200967,40.0,1,1,6.0,2,2,2,3.0,0,4.0,0,4.0,0,1,1,1.0,1,17387.0
4433,204433,30.0,0,1,7.0,2,2,4,6.0,0,3.0,1,3.0,0,1,0,3.0,1,21398.0
4442,204442,51.0,0,3,15.0,1,2,3,4.0,1,3.0,1,5.0,1,5,0,1.0,2,25474.0
3826,203826,32.0,0,1,10.0,3,2,3,4.0,0,5.0,1,3.0,1,1,0,1.0,1,21743.0
2766,202766,33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0
2698,202698,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,2,1,2.0,2,25609.0
4426,204426,28.0,1,1,10.0,3,2,3,5.0,0,3.0,2,2.0,0,1,1,2.0,1,20723.0
733,200733,26.0,1,1,8.0,3,2,2,1.0,1,3.0,0,2.0,0,3,1,1.0,2,20472.0
1312,201312,31.0,1,2,24.0,2,2,2,1.0,0,5.0,1,1.0,0,1,1,0.0,1,17956.0
1142,201142,45.0,1,1,11.0,3,1,2,5.0,1,5.0,2,2.0,1,3,1,0.0,2,20769.0
1736,201736,31.0,1,1,29.0,3,2,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0
849,200849,43.0,1,3,15.0,3,1,2,5.0,1,3.0,2,1.0,0,2,1,1.0,2,20346.0
2641,202641,43.0,0,1,28.0,3,1,3,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23943.0
4025,204025,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0
2058,202058,50.0,1,1,8.0,3,2,3,3.0,4,3.0,1,6.0,0,1,0,1.0,0,32639.0
3587,203587,46.0,0,3,33.0,3,2,3,5.0,1,5.0,1,3.0,0,3,0,1.0,2,23063.0
3505,203505,25.0,0,3,20.0,2,1,4,4.0,0,4.0,0,3.0,0,1,0,1.0,1,20711.0
3455,203455,37.0,1,3,10.0,3,0,3,4.0,1,4.0,3,5.0,1,4,0,2.0,2,27956.0
3504,203504,25.0,0,1,16.0,3,2,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,21850.0
4280,204280,42.0,0,3,11.0,3,2,3,4.0,1,4.0,3,3.0,0,3,1,1.0,2,28033.0
2144,202144,58.0,1,1,11.0,1,1,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0
1766,201766,18.0,1,1,9.0,3,2,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,16420.0
1102,201102,36.0,1,3,8.0,2,2,3,3.0,0,3.0,2,4.0,1,3,0,0.0,1,17644.0
2127,202127,29.0,1,1,13.0,3,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,17532.0
4254,204254,38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,25025.0
2456,202456,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21589.0
448,200448,40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,2.0,0,28237.0
4841,204841,37.0,1,2,16.0,1,1,3,4.0,0,3.0,1,3.0,0,1,1,1.0,1,24088.0
1937,201937,37.0,0,3,15.0,3,2,3,3.0,3,4.0,1,2.0,0,1,1,2.0,3,23834.0
1281,201281,35.0,1,3,33.0,2,2,2,3.0,1,3.0,2,2.0,1,5,0,0.0,2,20813.0
4651,204651,42.0,1,1,14.0,3,0,3,4.0,1,3.0,3,8.0,0,3,1,2.0,2,23681.0
206,200206,22.0,1,1,11.0,2,2,2,2.0,0,4.0,1,2.0,1,4,0,0.0,1,17328.0
2138,202138,28.0,1,1,15.0,3,1,3,3.0,0,3.0,1,6.0,0,3,0,0.0,1,17377.0
1959,201959,43.0,1,1,12.0,2,2,2,4.0,4,3.0,1,5.0,1,3,1,0.0,0,31627.0
936,200936,45.0,0,1,31.0,3,1,2,3.0,2,4.0,2,4.0,0,4,1,1.0,4,33061.0
627,200627,52.0,0,1,31.0,3,1,2,4.0,4,3.0,0,4.0,0,5,0,1.0,0,28826.0
4658,204658,38.0,1,1,18.0,3,1,4,6.0,1,4.0,1,7.0,0,4,1,1.0,2,23455.0
3564,203564,39.0,1,3,23.0,2,1,3,4.0,1,4.0,3,4.0,0,1,0,1.0,2,22876.0
927,200927,36.0,1,1,8.0,2,1,2,3.0,1,4.0,2,1.0,1,3,1,0.0,2,20410.0
240,200240,39.0,1,1,6.0,3,1,3,3.0,0,3.0,1,1.0,0,3,0,1.0,1,17232.0
2846,202846,31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,2,1,1.0,2,25255.0
3899,203899,41.0,1,1,9.0,2,2,3,5.0,0,3.0,3,4.0,0,5,0,2.0,1,21487.0
4516,204516,31.0,1,1,9.0,3,0,3,5.0,1,3.0,3,7.0,1,1,1,2.0,2,25555.0
3761,203761,28.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,1,1,2.0,1,21057.0
775,200775,43.0,1,3,31.0,3,2,3,4.0,3,3.0,1,6.0,0,4,1,1.0,3,25798.0
1151,201151,28.0,1,1,33.0,3,1,2,5.0,1,5.0,1,1.0,0,4,1,0.0,2,20208.0
1320,201320,42.0,0,1,16.0,1,2,2,3.0,0,3.0,1,4.0,0,4,1,0.0,1,17936.0
1691,201691,33.0,1,1,10.0,3,1,2,4.0,0,4.0,1,7.0,0,4,0,1.0,1,17622.0
3960,203960,35.0,0,3,30.0,3,2,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0
2206,202206,48.0,1,1,10.0,2,2,3,4.0,3,3.0,3,1.0,0,5,1,0.0,3,25999.0
2383,202383,45.0,1,3,19.0,3,2,2,1.0,4,3.0,2,7.0,1,3,1,0.0,0,33824.0
366,200366,41.0,0,3,10.0,3,2,2,3.0,1,4.0,3,2.0,0,3,1,0.0,2,24355.0
2742,202742,37.0,0,1,25.0,2,2,3,3.0,0,3.0,0,6.0,0,5,0,1.0,1,22366.0
1170,201170,27.0,0,1,8.0,3,2,2,3.0,0,3.0,2,3.0,0,3,0,1.0,1,17580.0
3737,203737,44.0,0,1,16.0,2,2,3,4.0,0,3.0,2,6.0,0,3,0,2.0,1,21116.0
3996,203996,56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0
2819,202819,50.0,1,1,14.0,2,2,3,5.0,3,3.0,2,2.0,0,2,1,2.0,3,29643.0
2850,202850,53.0,1,1,10.0,3,2,3,5.0,3,3.0,0,4.0,1,2,0,1.0,3,26647.0
911,200911,25.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,1.0,1,16118.0
3494,203494,43.0,0,1,16.0,3,1,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,22351.0
602,200602,30.0,1,1,8.0,3,1,2,4.0,1,3.0,3,6.0,1,2,1,1.0,2,21877.0
969,200969,48.0,1,1,10.0,2,2,2,3.0,3,3.0,3,2.0,0,5,1,1.0,3,22898.0
2735,202735,37.0,1,1,10.0,1,2,2,4.0,1,4.0,3,6.0,0,2,1,1.0,2,23163.0
446,200446,41.0,0,3,16.0,2,2,2,3.0,1,3.0,2,1.0,0,2,0,1.0,2,21230.0
3323,203323,61.0,1,3,14.0,3,2,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0
36,200036,50.0,1,3,9.0,3,2,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0
2151,202151,38.0,1,1,6.0,1,1,3,3.0,3,5.0,1,2.0,0,4,1,1.0,3,28582.0
1283,201283,28.0,1,1,6.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17044.0
2878,202878,32.0,1,1,16.0,2,2,3,4.0,3,4.0,1,3.0,0,3,1,2.0,3,29326.0
1667,201667,42.0,0,1,27.0,3,1,2,3.0,1,3.0,1,3.0,0,1,0,0.0,2,20265.0
3701,203701,32.0,1,3,23.0,3,2,4,4.0,3,3.0,1,4.0,0,5,1,1.0,3,26839.0
4572,204572,45.0,1,1,16.0,2,2,4,4.0,0,5.0,1,3.0,1,3,1,1.0,1,21237.0
2135,202135,47.0,1,3,8.0,2,1,3,4.0,0,3.0,2,2.0,1,1,0,0.0,1,18294.0
1938,201938,52.0,1,1,12.0,1,2,3,3.0,1,5.0,1,4.0,1,4,1,1.0,2,20577.0
1497,201497,42.0,1,3,14.0,3,2,2,3.0,1,4.0,1,1.0,0,3,1,0.0,2,21825.0
2839,202839,44.0,0,1,28.0,3,2,4,4.0,0,3.0,0,2.0,0,4,0,3.0,1,20936.0
4838,204838,36.0,0,1,9.0,2,1,3,5.0,0,5.0,3,4.0,1,3,0,1.0,1,22184.0
3333,203333,28.0,1,1,21.0,2,2,3,4.0,0,5.0,0,3.0,1,4,1,1.0,1,20913.0
2164,202164,33.0,1,1,6.0,2,1,2,4.0,1,3.0,3,1.0,0,4,1,1.0,2,21949.0
3251,203251,39.0,1,3,17.0,3,2,4,5.0,3,3.0,1,2.0,1,3,1,1.0,3,27418.0
3927,203927,35.0,1,1,26.0,3,2,4,4.0,0,3.0,1,2.0,0,3,0,1.0,1,21339.0
4318,204318,29.0,1,1,24.0,3,2,4,4.0,1,5.0,1,3.0,0,1,0,2.0,2,23236.0
1450,201450,35.0,1,2,32.0,2,0,2,3.0,3,3.0,3,2.0,1,1,1,0.0,3,23837.0
4543,204543,29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,1,1,1.0,1,23614.0
4534,204534,36.0,1,1,34.0,3,1,3,5.0,0,5.0,2,3.0,0,4,0,2.0,1,21237.0
4563,204563,54.0,1,1,30.0,2,1,4,4.0,4,3.0,2,8.0,0,5,1,2.0,0,32953.0
3227,203227,42.0,1,1,14.0,1,1,3,2.0,0,3.0,0,3.0,0,3,1,2.0,1,22054.0
4447,204447,41.0,0,3,12.0,2,2,3,5.0,3,5.0,1,7.0,1,5,0,1.0,3,29153.0
3211,203211,38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
2376,202376,34.0,1,1,13.0,2,2,3,3.0,1,3.0,1,2.0,0,3,0,0.0,2,17585.0
279,200279,50.0,1,1,10.0,2,2,3,3.0,2,4.0,1,4.0,0,5,1,0.0,4,34144.0
4466,204466,57.0,1,1,16.0,3,2,3,4.0,4,3.0,1,2.0,0,4,0,1.0,0,29781.0
4436,204436,38.0,1,1,17.0,2,2,4,2.0,0,3.0,3,5.0,0,4,1,3.0,1,23358.0
3889,203889,42.0,1,1,35.0,2,1,3,5.0,4,4.0,1,2.0,0,5,1,2.0,0,32248.0
594,200594,29.0,1,1,29.0,2,2,2,1.0,0,3.0,0,2.0,0,2,1,1.0,1,17700.0
3284,203284,36.0,1,1,7.0,3,2,3,5.0,0,3.0,0,8.0,0,2,1,2.0,1,20936.0
503,200503,34.0,1,1,6.0,2,2,2,3.0,0,3.0,0,2.0,0,3,1,0.0,1,17691.0
3642,203642,34.0,0,3,23.0,2,1,3,4.0,1,3.0,1,3.0,1,1,0,1.0,2,24046.0
2503,202503,38.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,0,5,1,2.0,2,24671.0
2259,202259,44.0,1,2,6.0,3,2,3,4.0,3,5.0,1,1.0,0,4,1,0.0,3,25482.0
1092,201092,45.0,1,1,34.0,1,2,3,3.0,0,3.0,1,5.0,0,3,1,2.0,1,17132.0
438,200438,35.0,1,1,22.0,2,2,3,3.0,3,3.0,0,5.0,1,2,0,1.0,3,22632.0
703,200703,38.0,0,3,16.0,1,1,2,3.0,1,3.0,2,2.0,1,3,0,1.0,2,20666.0
2967,202967,51.0,1,1,35.0,3,2,4,3.0,0,3.0,0,3.0,1,2,1,3.0,1,21899.0
350,200350,42.0,1,2,8.0,1,2,2,3.0,0,3.0,1,1.0,1,4,1,0.0,1,17696.0
2120,202120,43.0,0,1,6.0,2,1,2,3.0,1,3.0,1,5.0,0,1,1,1.0,2,20562.0
308,200308,58.0,0,1,6.0,2,2,2,5.0,1,3.0,1,3.0,1,2,1,1.0,2,20660.0
892,200892,19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,1,1.0,1,16859.0
169,200169,32.0,1,1,12.0,2,2,2,3.0,0,3.0,2,4.0,0,2,0,1.0,1,18038.0
2197,202197,18.0,0,1,11.0,2,2,3,3.0,0,3.0,2,2.0,0,1,0,1.0,1,16051.0
2964,202964,49.0,1,3,9.0,3,2,3,3.0,1,4.0,0,5.0,0,3,1,1.0,2,26798.0
71,200071,29.0,1,1,8.0,2,2,3,3.0,0,4.0,0,1.0,0,4,0,0.0,1,17703.0
153,200153,45.0,1,1,15.0,2,2,2,3.0,1,4.0,1,1.0,0,4,1,0.0,2,17348.0
1869,201869,31.0,1,1,6.0,2,2,3,4.0,0,5.0,1,2.0,0,4,1,1.0,1,17218.0
2202,202202,30.0,0,1,11.0,3,1,2,3.0,0,4.0,2,1.0,0,3,0,0.0,1,17422.0
3675,203675,47.0,1,1,20.0,2,2,3,4.0,1,4.0,3,8.0,0,4,1,1.0,2,24240.0
3174,203174,31.0,1,1,15.0,2,1,4,2.0,3,5.0,0,2.0,1,2,0,3.0,3,30094.0
2986,202986,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0
2776,202776,55.0,0,1,27.0,2,0,3,4.0,1,3.0,3,5.0,0,4,1,1.0,2,23547.0
181,200181,34.0,1,1,33.0,3,1,3,3.0,0,4.0,2,3.0,0,3,1,0.0,1,17311.0
2653,202653,47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,2,0,1.0,3,28074.0
1603,201603,41.0,1,3,15.0,2,2,3,3.0,3,3.0,1,4.0,1,1,0,1.0,3,23189.0
3149,203149,40.0,1,3,9.0,2,2,3,2.0,3,3.0,3,2.0,0,2,1,2.0,3,26558.0
2610,202610,42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
2349,202349,60.0,1,3,13.0,3,2,2,1.0,1,3.0,1,1.0,1,5,0,0.0,2,20220.0
4884,204884,28.0,0,1,31.0,2,2,4,5.0,0,3.0,2,3.0,1,3,1,2.0,1,21212.0
1892,201892,19.0,1,2,8.0,1,2,2,4.0,0,3.0,2,2.0,0,3,0,0.0,1,17564.0
3483,203483,35.0,1,2,16.0,1,1,3,4.0,0,3.0,0,3.0,0,1,1,1.0,1,21420.0
1202,201202,38.0,1,1,10.0,3,1,2,3.0,0,3.0,1,1.0,0,5,0,0.0,1,18306.0
2524,202524,31.0,1,1,7.0,2,2,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0
2511,202511,46.0,1,1,14.0,2,2,3,4.0,3,5.0,1,4.0,0,3,1,2.0,3,28402.0
4355,204355,43.0,0,1,12.0,2,2,4,4.0,0,3.0,1,6.0,0,3,0,2.0,1,20771.0
2572,202572,23.0,1,1,9.0,1,2,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0
33,200033,39.0,1,3,11.0,1,2,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0
4186,204186,29.0,1,1,16.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,20748.0
2818,202818,29.0,1,3,16.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23931.0
2849,202849,26.0,1,1,10.0,3,2,4,4.0,0,5.0,0,7.0,0,5,1,2.0,1,22709.0
3471,203471,35.0,1,1,7.0,2,1,3,5.0,0,4.0,0,7.0,0,1,1,2.0,1,21972.0
2453,202453,37.0,1,1,34.0,3,2,4,4.0,1,3.0,0,8.0,0,3,1,1.0,2,23915.0
4867,204867,45.0,1,3,8.0,2,2,3,6.0,1,4.0,2,8.0,0,3,0,2.0,2,21040.0
2971,202971,33.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,24074.0
2651,202651,37.0,0,1,25.0,3,1,4,4.0,0,3.0,2,3.0,0,3,1,3.0,1,20831.0
1863,201863,34.0,0,3,10.0,3,1,3,3.0,1,3.0,1,1.0,0,1,0,0.0,2,21538.0
3925,203925,30.0,1,1,22.0,2,1,3,5.0,1,3.0,3,2.0,1,1,1,2.0,2,22871.0
2492,202492,47.0,0,3,12.0,3,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,24450.0
3385,203385,31.0,1,1,13.0,1,1,3,5.0,1,3.0,0,2.0,0,4,1,2.0,2,23305.0
520,200520,48.0,1,3,8.0,3,2,2,2.0,1,4.0,0,4.0,0,3,1,0.0,2,23120.0
2881,202881,31.0,1,3,14.0,3,2,3,4.0,0,4.0,3,2.0,0,2,1,1.0,1,21661.0
1271,201271,21.0,1,3,13.0,3,2,2,3.0,0,4.0,2,2.0,0,5,1,1.0,1,17679.0
4582,204582,29.0,1,1,16.0,3,1,4,4.0,0,3.0,1,7.0,0,3,0,1.0,1,21055.0
1277,201277,46.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,1,1,1,1.0,4,34328.0
4876,204876,52.0,1,3,34.0,2,2,3,4.0,1,3.0,2,3.0,1,5,1,2.0,2,32704.0
3817,203817,39.0,0,1,15.0,3,1,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0
1963,201963,44.0,1,2,6.0,2,1,2,4.0,1,3.0,2,5.0,0,5,1,1.0,2,20985.0
2740,202740,19.0,1,1,10.0,2,2,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0
4435,204435,28.0,0,3,10.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23325.0
3100,203100,33.0,1,1,32.0,2,2,3,4.0,0,3.0,3,3.0,1,5,1,1.0,1,21473.0
1891,201891,29.0,1,1,31.0,1,1,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,17546.0
3740,203740,31.0,1,1,17.0,3,0,4,4.0,3,3.0,3,2.0,0,4,0,1.0,3,28345.0
4245,204245,28.0,0,3,7.0,3,2,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0
4031,204031,37.0,0,3,18.0,1,1,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0
2725,202725,43.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,0,3,1,1.0,2,23585.0
527,200527,32.0,1,3,16.0,3,2,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20396.0
4644,204644,31.0,1,1,15.0,2,1,4,2.0,3,5.0,1,2.0,1,1,0,3.0,3,30094.0
1440,201440,36.0,0,1,10.0,2,1,3,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20131.0
3630,203630,36.0,0,3,19.0,2,2,3,4.0,1,3.0,3,5.0,1,3,1,1.0,2,23259.0
3166,203166,39.0,0,1,17.0,3,2,4,4.0,0,3.0,0,2.0,0,5,0,3.0,1,21362.0
3383,203383,33.0,1,1,14.0,2,2,4,4.0,1,3.0,0,3.0,0,3,1,2.0,2,23561.0
1266,201266,41.0,1,1,15.0,2,2,3,3.0,0,5.0,1,2.0,0,5,1,1.0,1,17289.0
4047,204047,42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0
3475,203475,47.0,1,3,16.0,3,2,3,4.0,3,3.0,1,6.0,0,3,0,2.0,3,28774.0
4666,204666,37.0,1,1,23.0,2,1,3,2.0,0,5.0,3,3.0,0,1,1,1.0,1,21421.0
3702,203702,30.0,1,1,11.0,1,1,4,5.0,0,5.0,1,3.0,0,4,0,1.0,1,20787.0
3200,203200,33.0,0,1,36.0,3,1,4,4.0,0,3.0,3,2.0,0,3,1,1.0,1,22703.0
4412,204412,23.0,1,1,13.0,3,2,4,4.0,0,3.0,1,2.0,0,1,1,2.0,1,21451.0
3772,203772,28.0,1,3,30.0,3,1,3,5.0,1,3.0,1,3.0,0,1,1,2.0,2,22218.0
3516,203516,30.0,0,1,9.0,2,1,4,4.0,0,4.0,0,2.0,0,5,0,3.0,1,21858.0
2888,202888,49.0,1,3,9.0,3,1,3,4.0,1,3.0,0,4.0,0,5,1,1.0,2,22729.0
4002,204002,31.0,1,1,9.0,2,2,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0
716,200716,41.0,0,1,15.0,3,2,3,3.0,2,3.0,1,3.0,0,4,1,2.0,4,34419.0
850,200850,32.0,0,3,8.0,2,1,3,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17827.0
912,200912,26.0,1,1,10.0,2,2,2,3.0,0,3.0,2,2.0,1,1,0,0.0,1,17875.0
2935,202935,44.0,0,1,16.0,3,2,4,4.0,1,3.0,1,5.0,1,3,1,1.0,2,24357.0
1180,201180,36.0,1,1,13.0,2,2,3,3.0,0,4.0,2,3.0,0,1,0,2.0,1,17013.0
674,200674,58.0,1,1,11.0,1,1,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0
2749,202749,37.0,0,1,31.0,2,1,3,4.0,1,4.0,0,2.0,0,3,0,1.0,2,24352.0
3159,203159,34.0,0,1,7.0,2,1,3,2.0,1,4.0,0,3.0,1,3,0,2.0,2,24166.0
1595,201595,26.0,1,1,12.0,2,1,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17368.0
439,200439,31.0,0,1,26.0,2,2,3,3.0,3,3.0,0,4.0,0,3,1,0.0,3,24824.0
23,200023,21.0,1,1,21.0,2,2,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,16232.0
4062,204062,42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0
4099,204099,34.0,1,1,21.0,3,1,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0
4003,204003,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0
1910,201910,34.0,0,2,29.0,2,1,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0
3563,203563,39.0,1,3,21.0,2,2,4,4.0,1,4.0,1,2.0,0,5,1,3.0,2,28602.0
546,200546,29.0,1,3,16.0,2,2,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17642.0
3449,203449,30.0,1,2,24.0,2,2,3,5.0,3,5.0,3,3.0,0,3,0,1.0,3,26666.0
470,200470,24.0,0,3,30.0,3,2,2,3.0,0,3.0,0,1.0,0,4,0,1.0,1,17400.0
3893,203893,33.0,1,1,9.0,1,2,4,4.0,0,5.0,2,3.0,0,1,1,2.0,1,21117.0
617,200617,44.0,1,1,10.0,3,2,2,3.0,1,4.0,2,1.0,0,2,1,0.0,2,20933.0
695,200695,37.0,1,3,6.0,2,2,2,4.0,3,3.0,0,6.0,0,2,1,1.0,3,25609.0
2853,202853,43.0,0,1,36.0,2,1,4,4.0,1,3.0,1,4.0,0,3,1,3.0,2,23234.0
242,200242,41.0,1,1,25.0,2,2,2,3.0,1,5.0,1,3.0,0,2,1,0.0,2,18072.0
3537,203537,43.0,0,1,9.0,2,2,3,4.0,3,3.0,1,4.0,1,3,1,1.0,3,28802.0
1396,201396,53.0,1,3,30.0,2,2,3,3.0,3,5.0,3,7.0,1,3,1,2.0,3,25448.0
987,200987,51.0,0,3,8.0,3,2,2,3.0,3,4.0,0,3.0,0,4,0,0.0,3,25596.0
2851,202851,46.0,1,1,17.0,2,2,4,4.0,0,3.0,0,5.0,0,5,1,1.0,1,21332.0
3908,203908,27.0,1,3,12.0,2,1,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0
3575,203575,35.0,0,1,17.0,1,2,4,5.0,1,3.0,1,3.0,0,4,1,2.0,2,23741.0
2626,202626,42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,3.0,1,21818.0
2623,202623,39.0,1,1,16.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20966.0
2130,202130,58.0,0,1,8.0,2,2,2,4.0,0,3.0,1,1.0,1,1,1,0.0,1,17380.0
2498,202498,27.0,1,3,30.0,3,1,3,5.0,1,3.0,0,2.0,1,2,1,1.0,2,22835.0
2923,202923,25.0,0,1,14.0,2,1,3,4.0,0,3.0,0,3.0,1,4,0,1.0,1,21564.0
1464,201464,26.0,1,3,11.0,2,1,1,4.0,0,3.0,2,1.0,0,1,0,0.0,1,17966.0
4681,204681,38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
4360,204360,42.0,0,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,1,0,2.0,2,24908.0
286,200286,44.0,0,1,30.0,2,2,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0
4715,204715,51.0,0,3,7.0,2,2,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0
2587,202587,31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,2,1,1.0,1,21310.0
1259,201259,30.0,1,1,22.0,2,2,2,1.0,1,3.0,1,4.0,0,1,1,0.0,2,20294.0
2474,202474,34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,1,3.0,1,21174.0
3558,203558,49.0,1,1,22.0,2,1,4,4.0,0,5.0,1,2.0,0,1,1,1.0,1,21045.0
1262,201262,43.0,0,1,23.0,1,2,2,4.0,0,3.0,1,1.0,1,5,1,1.0,1,17437.0
2768,202768,31.0,1,1,35.0,3,1,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0
2027,202027,35.0,0,1,8.0,2,1,3,3.0,1,5.0,1,3.0,0,4,1,2.0,2,20093.0
4863,204863,40.0,1,3,14.0,2,2,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0
458,200458,40.0,0,3,34.0,2,2,2,5.0,3,5.0,1,4.0,0,5,1,0.0,3,25932.0
2668,202668,32.0,0,1,7.0,3,2,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,23023.0
653,200653,50.0,0,1,8.0,2,2,3,3.0,4,5.0,1,2.0,0,5,1,2.0,0,32924.0
2097,202097,52.0,0,1,31.0,3,1,2,4.0,4,3.0,1,4.0,0,5,0,1.0,0,28826.0
236,200236,33.0,1,1,8.0,2,1,2,3.0,0,5.0,0,1.0,0,3,1,0.0,1,17707.0
393,200393,34.0,0,3,10.0,3,1,3,3.0,1,3.0,0,1.0,0,2,1,0.0,2,21538.0
2454,202454,36.0,1,1,23.0,3,2,3,3.0,0,4.0,0,2.0,0,3,1,2.0,1,21104.0
964,200964,34.0,1,3,21.0,3,1,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0
2670,202670,38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0
1873,201873,41.0,1,3,6.0,3,2,2,1.0,3,5.0,1,2.0,0,3,1,1.0,3,23392.0
4880,204880,59.0,1,1,28.0,3,1,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,28686.0
319,200319,32.0,1,3,14.0,1,1,3,4.0,1,4.0,0,2.0,1,2,1,0.0,2,20228.0
1587,201587,36.0,0,3,17.0,1,1,3,3.0,3,3.0,1,1.0,0,5,0,2.0,3,24738.0
3651,203651,56.0,1,1,29.0,1,2,4,5.0,0,4.0,1,7.0,0,1,1,2.0,1,22215.0
